Date,High,Low,Open,Close,Volume,Marketcap,Daily Return,50-Day MA,200-Day MA,Price Diff,Volatility,Open-Close Diff,High-Low Range
2013-11-24 23:59:59,807.3599853515625,722.8699951171875,795.6300048828125,0.009414033348903346,0.0,9317034156.25,0.4269562322153701,0.0017564890749092064,0.0005811843571486342,0.006488233856293468,0.652446371964904,795.6205908494636,84.489990234375
2013-11-25 23:59:59,810.6799926757812,754.4299926757812,773.02001953125,0.00980660888800174,0.0,9619646224.5,0.5038882868786511,0.001991876533631075,0.000659013417356078,0.00429289128229602,0.6511075155613788,773.010212922362,56.25
2013-11-26 23:59:59,928.5399780273438,800.7999877929688,805.72998046875,0.011843549547396528,0.0,11176110592.5,0.6652465338391198,0.0022732975156050054,0.000750953841046485,0.009850436376102202,0.6625501206803361,805.7181369192026,127.739990234375
2013-11-27 23:59:59,1001.9600219726562,891.6799926757812,923.8499755859376,0.013009907737799729,0.0,12069885699.0,0.5631283095630133,0.0025809932790190086,0.0008514904561522621,0.008493120198996432,0.6609977188572062,923.8369656781998,110.280029296875
2013-11-28 23:59:59,1077.56005859375,962.1699829101562,1003.3800048828124,0.01348349259540971,0.0,12435823060.0,0.501171446780595,0.002897576069332406,0.0009554549021191642,0.008890369004493895,0.6611783163112467,1003.366521390217,115.39007568359375
2013-11-29 23:59:59,1146.969970703125,1000.6400146484376,1042.010009765625,0.015062955034056906,0.0,13646039846.2,0.5847677581327803,0.003249327710903813,0.0010704218150203722,0.011295597761633127,0.6615316090838652,1041.994946810591,146.3299560546874
2013-11-30 23:59:59,1156.1400146484375,1106.6099853515625,1129.3699951171875,0.015022846028827322,0.0,13620389320.8,0.46102166217434676,0.0036000782718192863,0.001185835457751762,0.003770488913947171,0.6619863067492768,1129.3549722711587,49.530029296875
2013-12-01 23:59:59,1133.0799560546875,801.8200073242188,1128.9200439453125,0.012281762645912925,0.0,11531708947.5,0.27204115739726886,0.003888348958387108,0.0012812600704933774,0.025671830995453303,0.7020487327468505,1128.9077621826666,331.25994873046875
2013-12-02 23:59:59,1055.4200439453125,938.4099731445312,951.4199829101562,0.013663199521565712,0.0,12591271605.5,0.578025969723045,0.004206315741152959,0.0013860884778605733,0.009016305459177957,0.7037633426619846,951.4063197106346,117.01007080078125
2013-12-03 23:59:59,1096.0,1011.2100219726562,1046.4000244140625,0.014215112310352523,0.0,13018451838.0,0.5056229387406012,0.004535719800198053,0.0014943971150538434,0.006511554543309223,0.7031345777920751,1046.3858093017523,84.78997802734375
2013-12-04 23:59:59,1156.1199951171875,1070.1600341796875,1077.5799560546875,0.015366152280442521,0.0,13903428350.5,0.548174545679405,0.004889069728686313,0.0016109153115308529,0.0066025075950701595,0.7034726792758224,1077.564589902407,85.9599609375
2013-12-05 23:59:59,1154.3599853515625,897.1099853515625,1152.72998046875,0.013691308788363318,0.0,12626914509.0,0.34885381612786265,0.005206109177764433,0.001715579320659692,0.0199183873859158,0.7179473075106608,1152.7162891599617,257.25
2013-12-06 23:59:59,1042.3800048828125,829.4500122070312,1042.3800048828125,0.010285722299800144,0.0,10025645095.0,0.2063251021319067,0.005446094729670204,0.001795790512638474,0.01647300379508505,0.7754719313205051,1042.3697191605127,212.92999267578125
2013-12-07 23:59:59,854.6400146484375,640.219970703125,835.3200073242188,0.00821356602248655,0.0,8442962248.5,0.26640953216421714,0.005636576223534784,0.0018610241081750702,0.016588838572728106,0.8087233202979924,835.3117937581962,214.4200439453125
2013-12-08 23:59:59,802.510009765625,670.8800048828125,697.3099975585938,0.009755444702064143,0.0,9627500112.75,0.6383206715780221,0.005855573572671152,0.0019372137974538648,0.010152841394670282,0.8139072989898853,697.3002421138917,131.6300048828125
2013-12-09 23:59:59,921.9299926757812,780.9000244140625,793.7999877929688,0.011292269997818535,0.0,10808715487.5,0.6164107937982373,0.006107986943933825,0.00202411898639948,0.010883583141691517,0.8196590288779227,793.7886955229709,141.02996826171875
2013-12-10 23:59:59,997.22998046875,892.3200073242188,892.3200073242188,0.012797512367553728,0.0,11966951485.5,0.5969908614033963,0.006391213448290745,0.0021210946517548897,0.008075658549818985,0.8235983732433423,892.3072098118512,104.90997314453125
2013-12-11 23:59:59,1001.5800170898438,834.22998046875,989.0700073242188,0.011059977229966931,0.0,10638546534.0,0.3249242582388906,0.0066317329166688975,0.002205733357748313,0.012929673318788134,0.8418568683382862,989.0589473469888,167.35003662109375
2013-12-12 23:59:59,901.9400024414062,844.9500122070312,882.780029296875,0.010977546255697338,0.0,10578889955.0,0.45640679095343495,0.006863442621215222,0.0022896101486228463,0.004350417225201211,0.8394099829974299,882.7690517506193,56.989990234375
2013-12-13 23:59:59,941.7899780273438,860.0499877929688,874.97998046875,0.011282637436702938,0.0,10816819988.0,0.49142912614665846,0.007107344802297035,0.002376100932904126,0.006274452193184243,0.8299033398661231,874.9686978313133,81.739990234375
2013-12-14 23:59:59,904.6500244140624,858.3599853515625,899.8499755859375,0.010967123350363732,0.0,10578987915.0,0.4358888944853658,0.007348282273786542,0.0024604108337705727,0.0035186160045790394,0.8252413040965201,899.8390084625871,46.290039062499886
2013-12-15 23:59:59,886.1599731445312,825.0,875.2899780273438,0.011022709608584536,0.0,10625517651.0,0.46885537335787386,0.007593747580791577,0.0025447456802639465,0.004674586636717666,0.8196635661748579,875.2789553177352,61.15997314453125
2013-12-16 23:59:59,882.25,668.25,880.3300170898438,0.008335791791967346,0.0,8565534010.0,0.22147763966965892,0.007772728594346892,0.0026101857411303486,0.016556184866107063,0.8591251892228734,880.3216812980518,214.0
2013-12-17 23:59:59,754.8300170898438,630.8800048828125,706.3699951171875,0.007959165784722153,0.0,8279623719.0,0.42166500871166207,0.007942590727481231,0.0026728988846035358,0.00955580808307203,0.8622373614112301,706.3620359514027,123.95001220703125
2013-12-18 23:59:59,679.3200073242188,420.510009765625,678.2000122070312,0.0054416910216053705,0.0,6347159167.5,0.17218249615911824,0.008054402499639051,0.0027175028610178773,0.020039659703196707,0.9168534248510198,678.1945705160097,258.80999755859375
2013-12-19 23:59:59,707.22998046875,502.8900146484375,519.0599975585938,0.008114554204823758,0.0,8406397153.0,0.867899993207724,0.008227222310166968,0.002782092231716675,0.01580522553060686,0.9804588850879279,519.051883004389,204.3399658203125
2013-12-20 23:59:59,729.1599731445312,595.3300170898438,694.219970703125,0.007062210878543761,0.0,7599576492.0,0.34364556889062425,0.008375218083996092,0.0028391338461679094,0.010323862929318472,0.9921360233003078,694.2129084922465,133.8299560546875
2013-12-21 23:59:59,654.27001953125,579.1699829101562,619.9000244140625,0.006751750176027756,0.0,7363114610.5,0.4245891237166957,0.008515542179246615,0.0028940373233413614,0.005758270256305923,0.9945533253259851,619.8932726638865,75.10003662109375
2013-12-22 23:59:59,666.739990234375,585.6400146484375,601.780029296875,0.006933668138325359,0.0,7505757422.5,0.4875565390296589,0.008659898822394117,0.002950220870681151,0.0062246982310179754,0.994022308281356,601.7730956287367,81.0999755859375
2013-12-23 23:59:59,680.9099731445312,611.0399780273438,613.0599975585938,0.00782162179492815,0.0,8192487201.75,0.5775109729199566,0.008820905509204443,0.00301319365351261,0.0053516931760021575,0.9966013259825377,613.0521759367988,69.8699951171875
2013-12-24 23:59:59,684.3900146484375,645.7100219726562,672.3599853515625,0.007697975333523758,0.0,8100042042.0,0.449312397019788,0.008974226490558068,0.0030760156449685847,0.002927020232618652,0.9969018633258853,672.352287376229,38.67999267578125
2013-12-25 23:59:59,682.7000122070312,649.47998046875,666.3099975585938,0.00796058744048016,0.0,8305173374.25,0.49500014756846406,0.00912771959462336,0.003141085976316235,0.0025025694945349586,0.9956353636492752,666.3020369711533,33.22003173828125
2013-12-26 23:59:59,777.75,683.9400024414062,683.9400024414062,0.009220271789348543,0.0,9279735331.0,0.6097315969178088,0.009303170380098983,0.0032161417433432776,0.007212759916643159,1.0,683.9307821696169,93.80999755859375
2013-12-27 23:59:59,777.510009765625,713.5999755859375,763.280029296875,0.00879532394384735,0.00013352416121686144,8955394563.5,0.41975257117630144,0.009457257120726759,0.00328742647083017,0.004888373044625877,0.9953328958928989,763.2712339729311,63.9100341796875
2013-12-28 23:59:59,747.0599975585938,705.3499755859375,737.97998046875,0.008680993905871353,9.26175760185191e-05,8869918644.0,0.4515310008940291,0.009594152869020604,0.003357601201826292,0.00316257103347524,0.986327702207048,737.9712994748442,41.71002197265625
2013-12-29 23:59:59,748.6099853515625,714.4400024414062,728.0499877929688,0.008952922436256146,5.416819530548001e-05,9082103621.25,0.49334498998576554,0.009736746156177936,0.003429813381044974,0.002576417545951684,0.986044623699563,728.0410348705325,34.16998291015625
2013-12-30 23:59:59,766.5999755859375,740.239990234375,741.3499755859375,0.009127892116276149,5.900168520444622e-05,9217167990.25,0.482379071256433,0.009887618806794084,0.0035037523507448864,0.001969277812513442,0.9834568781715587,741.3408476938213,26.3599853515625
2013-12-31 23:59:59,760.5800170898438,738.1699829101562,760.3200073242188,0.00909441429180255,5.954190548553794e-05,9191325349.25,0.46032293661504914,0.01003218972832626,0.0035779068694152317,0.0016622134013411973,0.9835046971395096,760.310912909927,22.4100341796875
2014-01-01 23:59:59,775.3499755859375,754.969970703125,754.969970703125,0.009369028064859751,6.407821724464199e-05,9403308145.0,0.4926013233142694,0.010176585027127125,0.003654032037251243,0.001504401387069783,0.9828675493226036,754.9606016750602,20.3800048828125
2014-01-02 23:59:59,820.3099975585938,767.2100219726562,773.4400024414062,0.009858405349313745,0.00010966671154577924,9781073920.75,0.5139525077446406,0.010315342485714977,0.0037337250793727356,0.004048012206633131,0.974424676734631,773.430144036057,53.0999755859375
2014-01-03 23:59:59,834.1500244140625,789.1199951171875,802.8499755859375,0.010116279246299736,0.00010773092220520058,9980135396.0,0.4892174807137782,0.010455329357021075,0.003815021320485307,0.0034206643743138923,0.9743350287048362,802.8398593066912,45.030029296875
2014-01-04 23:59:59,859.510009765625,801.6699829101562,823.27001953125,0.01076041363931534,0.0001082862435806477,10477362436.8,0.5259918358059896,0.010610434769521417,0.0039002960949840403,0.004416498040677999,0.9744444416479261,823.2592591176107,57.84002685546875
2014-01-05 23:59:59,952.4000244140624,854.52001953125,858.5499877929688,0.011929298039712937,0.00020770699367238186,11379660685.2,0.5712853605116979,0.010783718254933058,0.003993866939176513,0.007529157347420683,0.9767522667635371,858.538058494929,97.88000488281239
2014-01-06 23:59:59,1017.1199951171876,905.7100219726562,936.0499877929688,0.012241336539161724,0.0002437991790344337,11620533603.2,0.4902348169582655,0.010945715522340395,0.004089462757048029,0.008580960662622619,0.9698755416795524,936.0377464564295,111.40997314453136
2014-01-07 23:59:59,965.739990234375,802.0,946.489990234375,0.009852246447419742,0.00023167841386690114,9808299600.0,0.26578342769689745,0.010980294237055564,0.0041679789058738925,0.01264903269316843,0.8588753287259508,946.4801379879276,163.739990234375
2014-01-08 23:59:59,870.6799926757812,776.1799926757812,795.989990234375,0.010495274358530133,0.0002113457989564713,10310363180.0,0.5271789298679067,0.011070959732050044,0.004251247970828117,0.007266399869178888,0.8332571698028866,795.9794949600165,94.5
2014-01-09 23:59:59,864.3599853515625,804.1400146484375,841.469970703125,0.010560651246710136,0.00017095179618728718,10365397028.0,0.4699519090912141,0.011160894585884745,0.004335065800648586,0.0046015119875356435,0.8333052294155502,841.4594100518783,60.219970703125
2014-01-10 23:59:59,871.1900024414062,822.5999755859375,846.6900024414062,0.010902062599870933,9.082538953747114e-05,10634081648.0,0.4956788113410985,0.011212197112670567,0.004421886291414193,0.003697414264765149,0.7945824117526451,846.6791003788064,48.59002685546875
2014-01-11 23:59:59,921.47998046875,861.719970703125,867.3200073242188,0.011620100924111336,0.0001275164900001848,11195636163.8,0.5291540918465608,0.011262256162340691,0.004513724676608434,0.0045657551823778154,0.7931696366833327,867.3083872232946,59.760009765625
2014-01-12 23:59:59,928.52001953125,851.1699829101562,919.5999755859376,0.010818999350226932,0.00011289777588522022,10578653197.5,0.3945577621897533,0.011285229004884125,0.004599805583772758,0.005933182526122563,0.7960542361707683,919.5891565865874,77.35003662109375
2014-01-13 23:59:59,861.2899780273438,806.0499877929688,860.1900024414062,0.010471271990162942,0.00012987197579332049,10312375950.0,0.4319899762103601,0.011308746328277754,0.0046836804473688095,0.004214374348677157,0.795810591265397,860.1795311694161,55.239990234375
2014-01-14 23:59:59,855.6900024414062,825.6599731445312,843.1699829101562,0.010346045804156944,5.934958022723788e-05,10218535832.2,0.452058080104382,0.011320745617664836,0.004767425807885334,0.002254582575536297,0.7954397910585975,843.1596368643521,30.030029296875
2014-01-15 23:59:59,872.8099975585938,830.8599853515625,833.1199951171875,0.010782364004218942,8.008480740876151e-05,10561305975.0,0.5051985984228479,0.011297140498985277,0.004854264784261854,0.0031812275830878436,0.7741668423799025,833.1092127531833,41.95001220703125
2014-01-16 23:59:59,866.1599731445312,835.6300048828125,860.2899780273438,0.010383313425539342,5.456139361133791e-05,10255185612.0,0.4271933108380234,0.01123871426913078,0.0049380549514079514,0.0022934472240298976,0.7696366944930683,860.2795947139182,30.52996826171875
2014-01-17 23:59:59,842.9099731445312,797.6300048828125,834.489990234375,0.010051850771181346,0.00011121158199096874,10000663202.0,0.43247705374969214,0.011162380480899844,0.005020436250304574,0.0034400943261612,0.7694535114741516,834.4799383836038,45.27996826171875
2014-01-18 23:59:59,841.489990234375,816.0700073242188,816.0700073242188,0.01045232204178454,5.1436891711310586e-05,10315662000.0,0.5026676654411997,0.011059821093740659,0.005105456597228178,0.0018962031633314202,0.7616690783891922,816.0595550021769,25.41998291015625
2014-01-19 23:59:59,870.9600219726562,825.530029296875,839.6599731445312,0.01094122608354214,6.942428957276642e-05,10699504086.0,0.5098139660069864,0.010969029126367248,0.005195416264786241,0.00345175704206857,0.7629765360784382,839.6490319184477,45.42999267578125
2014-01-20 23:59:59,886.3900146484375,853.8699951171875,871.3900146484375,0.01092922441744134,7.878981733620778e-05,10694453430.0,0.4627327082417987,0.010938943129053233,0.005284950095493079,0.0024481513949655403,0.7407187994799399,871.3790854240201,32.52001953125
2014-01-21 23:59:59,881.2000122070312,855.9299926757812,869.6500244140625,0.010829895498256931,5.412830562227703e-05,10620283205.2,0.45480177664406385,0.010875918827454464,0.005375142074500199,0.0018845451922230355,0.7331285614632168,869.6391945185643,25.27001953125
2014-01-22 23:59:59,870.1500244140625,837.3599853515625,867.2100219726562,0.010540596744095344,5.2579446208767234e-05,10399573174.0,0.4373597937755183,0.010794182531112109,0.005463047590178861,0.002469142385679212,0.7324915532693466,867.1994813759121,32.7900390625
2014-01-23 23:59:59,851.5700073242188,819.3200073242188,845.4600219726562,0.010168707019151737,4.4468733908368026e-05,10113558120.0,0.4290683250426924,0.010678570032419454,0.0055477972842300095,0.002427160404251868,0.7286021968525999,845.4498532656371,32.25
2014-01-24 23:59:59,822.4299926757812,783.5800170898438,822.4299926757812,0.009774394650442544,9.947347285587615e-05,9810138292.5,0.4259172659814279,0.010591441797703396,0.005629494216745813,0.0029402344977944154,0.7215467888770042,822.4202182811308,38.8499755859375
2014-01-25 23:59:59,861.4500122070312,792.9600219726562,796.239990234375,0.010667243622024935,6.924820511405615e-05,10509539618.8,0.55233783747097,0.010599928396628343,0.005717581510770198,0.0052444132709307,0.6835604669179884,796.229322990753,68.489990234375
2014-01-26 23:59:59,897.02001953125,844.8599853515625,853.6799926757812,0.011167359949499741,9.18155084598307e-05,10902798632.0,0.5101186113831229,0.010665632887846086,0.005808118286644534,0.003974942302250094,0.6566288700786563,853.6688253158318,52.1600341796875
2014-01-27 23:59:59,893.0,757.1099853515625,884.5999755859375,0.009368869996016148,0.0001402794790672853,9503544084.75,0.3032869599520042,0.010657033880939665,0.0058854904252825455,0.010484009384690955,0.6566175223813545,884.5906067159415,135.8900146484375
2014-01-28 23:59:59,832.5,766.97998046875,774.02001953125,0.010018214877864143,0.00012786210561250772,10013251363.5,0.5303401569496169,0.010628693669838814,0.005967001538049995,0.00501353135227625,0.6441120842558504,774.0100013163722,65.52001953125
2014-01-29 23:59:59,836.8699951171875,809.8499755859375,809.9600219726562,0.01023124155965014,5.124228704254179e-05,10182659550.0,0.4845395458390829,0.01057160928212367,0.0060495275203717655,0.0020205880687470886,0.6322610765964793,809.9497907310966,27.02001953125
2014-01-30 23:59:59,830.5,799.0599975585938,826.02001953125,0.010121175525113747,8.524482285737493e-05,10100339387.2,0.4532919319404147,0.010550726481936556,0.006131653567323245,0.0023641921769098372,0.6185875477222101,826.0098983557249,31.44000244140625
2014-01-31 23:59:59,831.8699951171875,812.5999755859375,818.4299926757812,0.010293143824774137,4.874490794772696e-05,10238411820.0,0.4804132654823378,0.010535502564959564,0.006214593807254889,0.0014181124727119974,0.6186607632640801,818.4196995319564,19.27001953125
2014-02-01 23:59:59,853.52001953125,827.1099853515625,828.6099853515625,0.010335149656126943,5.604130085816828e-05,10275202812.0,0.46782118358704394,0.010514426550824508,0.006297943287644169,0.00197316854768189,0.6182122686306956,828.5996502019063,26.4100341796875
2014-02-02 23:59:59,844.719970703125,820.6699829101562,832.9000244140625,0.01022129286084734,3.219923720775008e-05,10190038654.2,0.45301536567983935,0.010497836221891876,0.0063803563312740275,0.0017897014052936518,0.6176819861953029,832.8898031212017,24.04998779296875
2014-02-03 23:59:59,826.47998046875,807.219970703125,824.0800170898438,0.010196974354792944,3.971901234412806e-05,10174774202.2,0.4614933499762337,0.010479468483291444,0.0064634927461832345,0.001417334325678308,0.6176938090566823,824.0698201154889,19.260009765625
2014-02-04 23:59:59,840.1699829101562,820.9400024414062,823.77001953125,0.010262193174129346,4.7325405078318224e-05,10229342305.0,0.4700773118141467,0.010522319550706323,0.006546917149090899,0.0014149998845772395,0.5727283248256921,823.7597573380758,19.22998046875
2014-02-05 23:59:59,837.3200073242188,811.9099731445312,829.9600219726562,0.010008739421757737,6.380953173563909e-05,10034436285.5,0.43963188414684623,0.010567910474231206,0.0066288369729199225,0.0018954297610967164,0.5716136235294865,829.9500132332345,25.4100341796875
2014-02-06 23:59:59,819.8099975585938,770.5900268554688,815.5900268554688,0.009529310836106543,0.00014277286919377983,9662791118.75,0.4171602329490694,0.010658835903303014,0.006707159545307071,0.003746385335098741,0.5007940517583755,815.5804975446326,49.219970703125
2014-02-07 23:59:59,783.2000122070312,654.3499755859375,783.2000122070312,0.008437331747293357,0.00032379880487397837,8810607000.0,0.35341399965989256,0.010666015799642607,0.006777545165377227,0.009936730035258972,0.36152907411063506,783.191574875284,128.85003662109375
2014-02-08 23:59:59,721.8200073242188,661.8699951171875,699.5700073242188,0.007829675595276551,0.00011038786003282732,8337738240.0,0.39641919655094204,0.01068308736251615,0.006843120206669358,0.004580525741620958,0.3499069054479766,699.5621776486234,59.95001220703125
2014-02-09 23:59:59,712.27001953125,655.25,671.4600219726562,0.007971483588510159,0.00011200852087610247,8451228950.0,0.48044936155786483,0.010710219236055304,0.006909832291227942,0.004352751666302279,0.347933567723407,671.4520504890677,57.02001953125
2014-02-10 23:59:59,703.7100219726562,550.5,681.3200073242188,0.00794195362978896,0.00032127720704293317,8430742782.0,0.4604045831877395,0.010732647640627806,0.0069760613745407565,0.011830445737722031,0.34756120358263853,681.3120653705889,153.21002197265625
2014-02-11 23:59:59,712.4600219726562,636.6599731445312,683.5,0.0078020405350097514,0.00020727021303836162,8323817195.0,0.4475873021578823,0.010732212073099354,0.007041385651643915,0.005812688355875341,0.3334385766513964,683.492197959465,75.800048828125
2014-02-12 23:59:59,672.9000244140625,643.0399780273438,672.3800048828125,0.007479104923696552,7.227896625855647e-05,8073458481.0,0.4258570519710798,0.010727343497540037,0.0071046071918034505,0.002241368310360534,0.3349775814871871,672.3725257778888,29.86004638671875
2014-02-13 23:59:59,657.989990234375,601.9099731445312,651.0800170898438,0.006745118031437359,0.00010994764888605162,7500376176.0,0.37482596944058355,0.010700306472925174,0.007161919331103255,0.0042796770171202566,0.343123454279086,651.0732719718123,56.08001708984375
2014-02-14 23:59:59,691.719970703125,541.0399780273438,601.1699829101562,0.007641283557232153,0.0002920665618860117,8206805878.25,0.5808259552025113,0.010665183298799442,0.007225502104493738,0.01163376433015803,0.33399011612008855,601.1623416265991,150.67999267578125
2014-02-15 23:59:59,661.8400268554688,632.8400268554688,660.9000244140625,0.007466471946055753,7.610153761463586e-05,8072579656.0,0.442954588193184,0.010635624180399171,0.007287059897284967,0.0021745093478500554,0.3322827959806575,660.8925579421165,29.0
2014-02-16 23:59:59,665.0999755859375,584.1699829101562,651.2999877929688,0.006924983026436961,0.00011414632296947334,7650358836.75,0.3980855840543618,0.010596563296580944,0.007344945291209113,0.006211483965842212,0.3370000273288067,651.2930628099423,80.92999267578125
2014-02-17 23:59:59,656.9500122070312,607.3099975585938,614.22998046875,0.007077212961169763,9.102939677442351e-05,7772386462.0,0.48332978289490025,0.010554839825080181,0.007404160642228321,0.0037790390417197835,0.33634889990267985,614.2229032557889,49.6400146484375
2014-02-18 23:59:59,645.760009765625,612.5399780273438,627.1599731445312,0.0070824234500021545,5.702828559113332e-05,7779035355.0,0.46447904327562034,0.010509340212940598,0.0074633566002240866,0.0025025694945349586,0.3358081710910291,627.1528907210812,33.22003173828125
2014-02-19 23:59:59,631.77001953125,618.7000122070312,625.969970703125,0.007026048775232165,3.9598488515593364e-05,7737830115.25,0.45671216508384593,0.010463331280944448,0.007522204032224479,0.0009361310469241275,0.3358256965316739,625.9629446543497,13.07000732421875
2014-02-20 23:59:59,627.72998046875,556.1400146484375,623.0900268554688,0.005969757583199769,0.00013364468504539615,6909538974.0,0.3298489683347162,0.01038771756413557,0.007573338285547876,0.005485401611425142,0.3539478529596547,623.0840570978855,71.5899658203125
2014-02-21 23:59:59,582.9600219726562,530.469970703125,556.8800048828125,0.006254319091225358,0.00013479322299533324,7135603064.0,0.5042543629894624,0.010307547904455885,0.007626393656634001,0.004000597430366917,0.3527940339173333,556.8737505637213,52.49005126953125
2014-02-22 23:59:59,614.47998046875,558.5800170898438,574.239990234375,0.0067479603791189575,8.905086848755594e-05,7526808472.5,0.5317607288613301,0.010232622678493689,0.0076829332185013866,0.004265679860111818,0.35793496462438634,574.2332422739959,55.89996337890625
2014-02-23 23:59:59,639.9099731445312,599.7000122070312,606.469970703125,0.006754277349856563,8.956487554825713e-05,7534325866.5,0.4646461054822279,0.01014350977720406,0.007739518135424988,0.003045958108798494,0.35261646409787406,606.4632164257752,40.2099609375
2014-02-24 23:59:59,607.6099853515625,538.7000122070312,606.0399780273438,0.005814685300785369,0.00016495495217033708,6796971990.0,0.3412648795880123,0.010007495712265203,0.007789782077190404,0.005277062232752757,0.35162011177849994,606.0341633420429,68.90997314453125
2014-02-25 23:59:59,541.3800048828125,420.4100036621094,540.239990234375,0.005694512498602571,0.0003599018174357567,6704461434.0,0.44643957015493163,0.009861867495366543,0.007839205869133045,0.009324145644984398,0.34993620981377327,540.2342957218764,120.97000122070312
2014-02-26 23:59:59,603.7999877929688,532.5800170898438,537.0399780273438,0.006389020733337764,0.0001841840588846398,7254505067.25,0.5656956928240049,0.009784831151891472,0.007893593467143108,0.005456638639972547,0.32241707076243115,537.0335890066104,71.219970703125
2014-02-27 23:59:59,594.0499877929688,566.6199951171875,581.6500244140625,0.006327118468213768,7.277245862503899e-05,7208406719.0,0.4554267994613346,0.009692114270194039,0.007947309853226498,0.002052458883535456,0.31620936743392536,581.6436972955943,27.42999267578125
2014-02-28 23:59:59,584.1400146484375,545.1699829101562,579.7000122070312,0.005861112240586969,7.999619532678919e-05,6843353923.5,0.4001967013384106,0.00958757724866001,0.007997494882107452,0.0029495675173997035,0.319689533858275,579.6941510947906,38.97003173828125
2014-03-01 23:59:59,573.3800048828125,539.2899780273438,549.9199829101562,0.006119302275260162,5.3190328214389936e-05,7049084308.0,0.500966817521375,0.009481189043690438,0.008049265651154727,0.00257020185928014,0.3202654108812582,549.913863607881,34.09002685546875
2014-03-02 23:59:59,570.47998046875,553.27001953125,567.22998046875,0.0060273958448841605,2.2653806973063298e-05,6978524071.75,0.4509814458132875,0.009356784345583048,0.00809997268185485,0.0012579660173395145,0.3131541372597652,567.2239530729051,17.2099609375
2014-03-03 23:59:59,702.9099731445312,560.52001953125,562.5599975585938,0.0077324006072245575,0.00027369136792150886,8326933812.0,0.7045026443504987,0.009288125730590444,0.008163213047580612,0.010989306752695594,0.38055066437969,562.5522651579865,142.38995361328125
2014-03-04 23:59:59,696.219970703125,655.6799926757812,668.239990234375,0.007716925281902161,0.0001576913257853839,8317230355.5,0.4619902945849604,0.009226857763502929,0.008226455228996468,0.003071613236915317,0.3797459446441414,668.2322733090931,40.53997802734375
2014-03-05 23:59:59,674.280029296875,646.280029296875,666.239990234375,0.007696869815452957,6.399986250977899e-05,8304000851.5,0.46144480576812197,0.00916792922455097,0.008289042521530942,0.0020967705612648826,0.37968381047571315,666.2322933645595,28.0
2014-03-06 23:59:59,669.77001953125,649.7899780273438,664.52001953125,0.007670813515953353,4.578224419098028e-05,8286267327.0,0.46072774789819865,0.009098715580410081,0.008351442733108796,0.0014733087193151053,0.37742146442340707,664.5123487177341,19.98004150390625
2014-03-07 23:59:59,665.3400268554688,616.3499755859375,664.3099975585938,0.0071226924517441646,9.730461379486867e-05,7855629815.0,0.3985774752034601,0.00902618599729399,0.008409283910351268,0.0037285116773188125,0.3802602444330676,664.302874866142,48.99005126953125
